Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Esquizofrenia_residual,memoria_deterioro,cambios_en_el_apetito,tristeza,anhedonia_relaciones_amigos,disminucion_del_libido,irritabilidad,comportamiento social inadecuado,gesticulacion_reducida,catatonía,afectividad_inapropiada,sudoracion,comportamiento motor desorganizado,dificultad_de_concetracion,anhedonia,taquicardia,anhedonia_sociabilidad,control_pensamiento
Esquizofrenia_indiferenciada,contacto_visual_bajo,sueño_o_fatiga,anhedonia_relaciones_amigos,irritabilidad,lenguaje desorganizado,obsesiones_presencia,hipervigilancia,alogia_bloqueos_pensamiento,disnea,alogia_pobreza_contenido,alogia_pobreza_habla,abulia_trabajo_estudio,dificultad_de_concetracion,ideas_delirantes,sudoracion,anhedonia_relaciones_familia,eco del pensamiento
Esquizofrenia_paranoide,hipervigilancia,alucinaciones,comportamiento motor desorganizado,abulia_higiene,taquicardia,memoria_deterioro,abulia,alogia_pobreza_contenido,alogia_pobreza_habla,preocupacion,dificultades en teoría de la mente,alogia_bloqueos_pensamiento,anhedonia,afectividad_inapropiada,temblores,obsesiones_presencia,control_pensamiento
Esquizofrenia_catatónica,sueño_o_fatiga,atencion_deterioro,tristeza,memoria_deterioro,procesamiento_info_deficit,abulia_higiene,lenguaje desorganizado,hipoexpresividad emocional,anhedonia_sociabilidad,hipervigilancia,afectividad_inapropiada,sentimiento_de_culpa,ideas_delirantes,anhedonia_intereses_sexuales,temblores,alogia_bloqueos_pensamiento,expresion_facial_reducida
Esquizofrenia_catatónica,alucinaciones,preocupacion,disnea,cambios_en_el_apetito,gesticulacion_reducida,eco del pensamiento,taquicardia,disminucion_del_libido,sudoracion,atencion_deterioro,abulia,anhedonia_sociabilidad,anergia_fisica,memoria_deterioro,dificultades en teoría de la mente,temblores,pensamientos_intrusivos
Esquizofrenia_catatónica,ideas_suicidas,sueño_o_fatiga,ideas_delirantes,temblores,catatonía,preocupacion,pensamientos_intrusivos,gesticulacion_reducida,expresion_facial_reducida,comportamiento social inadecuado,alogia,eco del pensamiento,anhedonia_intereses_recreativos,abulia_higiene,alogia_bloqueos_pensamiento,disnea,disminucion_del_libido
Esquizofrenia_indiferenciada,hipervigilancia,dificultad_de_concetracion,contacto_visual_bajo,tristeza,cambios_en_el_apetito,catatonía,anhedonia_relaciones_familia,ideas_suicidas,paranoia intensa,anhedonia,alucinaciones,anhedonia_intereses_sexuales,sentimiento_de_culpa,anhedonia_sociabilidad,comportamiento motor desorganizado,hipoexpresividad emocional,anhedonia_intereses_recreativos
Esquizofrenia_indiferenciada,atencion_deterioro,eco del pensamiento,catatonía,anhedonia_sociabilidad,anhedonia_intereses_sexuales,alogia_pobreza_contenido,sueño_o_fatiga,anhedonia_relaciones_amigos,dificultad_de_concetracion,temblores,desorganización del pensamiento,ideas_delirantes,sudoracion,contacto_visual_bajo,control_pensamiento,anergia_fisica,alogia_bloqueos_pensamiento
Esquizofrenia_indiferenciada,irritabilidad,taquicardia,cambios_en_el_apetito,ideas_suicidas,abulia_higiene,disnea,eco del pensamiento,sudoracion,gesticulacion_reducida,hipoexpresividad emocional,contacto_visual_bajo,desorganización del pensamiento,anhedonia_intereses_recreativos,afectividad_inapropiada,alucinaciones,sentimiento_de_culpa,alogia
Esquizofrenia_indiferenciada,sudoracion,anergia_fisica,contacto_visual_bajo,memoria_deterioro,desorganización del pensamiento,anhedonia_sociabilidad,alogia_pobreza_habla,comportamiento motor desorganizado,alogia_pobreza_contenido,pensamientos_intrusivos,irritabilidad,ideas_delirantes,hipoexpresividad emocional,control_pensamiento,dificultades en teoría de la mente,expresion_facial_reducida,anhedonia_relaciones_familia
Esquizofrenia_desorganizada,irritabilidad,nerviosismo,alogia_pobreza_habla,catatonía,sudoracion,procesamiento_info_deficit,hipervigilancia,atencion_deterioro,lenguaje desorganizado,obsesiones_presencia,cambios_en_el_apetito,sueño_o_fatiga,anhedonia_relaciones_amigos,afectividad_inapropiada,dificultades en teoría de la mente,pensamientos_intrusivos,abulia_trabajo_estudio
Esquizofrenia_indiferenciada,irritabilidad,disminucion_del_libido,hipoexpresividad emocional,obsesiones_presencia,comportamiento motor desorganizado,anhedonia_intereses_recreativos,atencion_deterioro,catatonía,alucinaciones,alogia_pobreza_habla,alogia,alogia_pobreza_contenido,expresion_facial_reducida,sentimiento_de_culpa,paranoia intensa,ideas_delirantes,temblores
Esquizofrenia_indiferenciada,alogia,hipervigilancia,ideas_suicidas,alogia_pobreza_contenido,paranoia intensa,abulia_higiene,sentimiento_de_culpa,comportamiento social inadecuado,sueño_o_fatiga,disnea,cambios_en_el_apetito,abulia,control_pensamiento,pensamientos_intrusivos,dificultades en teoría de la mente,irritabilidad,ideas_delirantes
Esquizofrenia_residual,gesticulacion_reducida,disminucion_del_libido,dificultad_de_concetracion,anhedonia_relaciones_amigos,anhedonia_intereses_recreativos,abulia_higiene,hipoexpresividad emocional,sentimiento_de_culpa,tristeza,taquicardia,anhedonia_sociabilidad,disnea,alogia,anergia_fisica,anhedonia_relaciones_familia,dificultades en teoría de la mente,expresion_facial_reducida
Esquizofrenia_desorganizada,disminucion_del_libido,lenguaje desorganizado,sudoracion,comportamiento motor desorganizado,sentimiento_de_culpa,expresion_facial_reducida,procesamiento_info_deficit,anhedonia_sociabilidad,control_pensamiento,alogia_pobreza_habla,anhedonia_intereses_sexuales,alogia,anhedonia,afectividad_inapropiada,taquicardia,catatonía,nerviosismo
Esquizofrenia_paranoide,sudoracion,anhedonia,cambios_en_el_apetito,ideas_suicidas,ideas_delirantes,irritabilidad,obsesiones_presencia,expresion_facial_reducida,gesticulacion_reducida,memoria_deterioro,anhedonia_intereses_sexuales,disnea,tristeza,taquicardia,preocupacion,anhedonia_intereses_recreativos,hipervigilancia
Esquizofrenia_indiferenciada,pensamientos_intrusivos,sueño_o_fatiga,alogia_pobreza_contenido,eco del pensamiento,catatonía,alogia_bloqueos_pensamiento,hipoexpresividad emocional,nerviosismo,lenguaje desorganizado,abulia_higiene,preocupacion,comportamiento motor desorganizado,gesticulacion_reducida,comportamiento social inadecuado,hipervigilancia,abulia,expresion_facial_reducida
Esquizofrenia_desorganizada,alogia_bloqueos_pensamiento,obsesiones_presencia,tristeza,dificultades en teoría de la mente,expresion_facial_reducida,nerviosismo,eco del pensamiento,disminucion_del_libido,anhedonia,anhedonia_relaciones_familia,alogia,abulia_trabajo_estudio,sentimiento_de_culpa,contacto_visual_bajo,hipervigilancia,desorganización del pensamiento,irritabilidad
Esquizofrenia_residual,dificultad_de_concetracion,disnea,temblores,desorganización del pensamiento,alogia_pobreza_contenido,lenguaje desorganizado,anhedonia_relaciones_familia,memoria_deterioro,control_pensamiento,abulia_higiene,hipoexpresividad emocional,preocupacion,pensamientos_intrusivos,anhedonia_relaciones_amigos,taquicardia,paranoia intensa,alogia_pobreza_habla
Esquizofrenia_indiferenciada,dificultades en teoría de la mente,taquicardia,gesticulacion_reducida,preocupacion,dificultad_de_concetracion,lenguaje desorganizado,comportamiento social inadecuado,alogia_bloqueos_pensamiento,temblores,alogia,anergia_fisica,alucinaciones,anhedonia_relaciones_amigos,eco del pensamiento,irritabilidad,memoria_deterioro,tristeza
Esquizofrenia_paranoide,sueño_o_fatiga,anhedonia_relaciones_familia,comportamiento motor desorganizado,memoria_deterioro,desorganización del pensamiento,irritabilidad,contacto_visual_bajo,disnea,eco del pensamiento,anhedonia_intereses_sexuales,control_pensamiento,anhedonia_sociabilidad,taquicardia,dificultades en teoría de la mente,temblores,anergia_fisica,disminucion_del_libido
Esquizofrenia_catatónica,procesamiento_info_deficit,comportamiento motor desorganizado,ideas_delirantes,hipervigilancia,anhedonia,anhedonia_intereses_recreativos,alogia,abulia_trabajo_estudio,alogia_pobreza_habla,alogia_bloqueos_pensamiento,cambios_en_el_apetito,nerviosismo,dificultades en teoría de la mente,contacto_visual_bajo,sueño_o_fatiga,tristeza,abulia_higiene
Esquizofrenia_residual,hipoexpresividad emocional,abulia_trabajo_estudio,eco del pensamiento,comportamiento motor desorganizado,cambios_en_el_apetito,catatonía,anhedonia_relaciones_amigos,comportamiento social inadecuado,memoria_deterioro,procesamiento_info_deficit,alogia,abulia,control_pensamiento,anhedonia_sociabilidad,ideas_delirantes,anhedonia_intereses_sexuales,dificultad_de_concetracion
Esquizofrenia_residual,anhedonia_sociabilidad,lenguaje desorganizado,control_pensamiento,alucinaciones,taquicardia,hipervigilancia,abulia_higiene,alogia_bloqueos_pensamiento,desorganización del pensamiento,pensamientos_intrusivos,abulia,cambios_en_el_apetito,comportamiento social inadecuado,anhedonia,tristeza,anhedonia_intereses_sexuales,anhedonia_relaciones_amigos
Esquizofrenia_indiferenciada,comportamiento social inadecuado,disnea,preocupacion,afectividad_inapropiada,irritabilidad,hipervigilancia,alogia_pobreza_contenido,control_pensamiento,lenguaje desorganizado,abulia_higiene,comportamiento motor desorganizado,contacto_visual_bajo,alogia_bloqueos_pensamiento,disminucion_del_libido,expresion_facial_reducida,ideas_suicidas,anergia_fisica
Esquizofrenia_paranoide,temblores,abulia_higiene,memoria_deterioro,alogia_pobreza_contenido,anhedonia_relaciones_amigos,afectividad_inapropiada,pensamientos_intrusivos,hipervigilancia,comportamiento social inadecuado,anergia_fisica,ideas_suicidas,eco del pensamiento,expresion_facial_reducida,contacto_visual_bajo,tristeza,disnea,control_pensamiento
Esquizofrenia_desorganizada,expresion_facial_reducida,dificultades en teoría de la mente,irritabilidad,anhedonia,gesticulacion_reducida,ideas_delirantes,hipoexpresividad emocional,afectividad_inapropiada,abulia_trabajo_estudio,contacto_visual_bajo,pensamientos_intrusivos,sentimiento_de_culpa,memoria_deterioro,procesamiento_info_deficit,disminucion_del_libido,paranoia intensa,anergia_fisica
Esquizofrenia_residual,dificultad_de_concetracion,afectividad_inapropiada,alogia,tristeza,control_pensamiento,disnea,cambios_en_el_apetito,preocupacion,anhedonia_relaciones_familia,comportamiento motor desorganizado,anergia_fisica,alogia_pobreza_habla,alogia_bloqueos_pensamiento,alogia_pobreza_contenido,contacto_visual_bajo,alucinaciones,anhedonia_relaciones_amigos
Esquizofrenia_indiferenciada,catatonía,disminucion_del_libido,gesticulacion_reducida,abulia_higiene,nerviosismo,anhedonia_intereses_sexuales,preocupacion,anhedonia_relaciones_familia,anhedonia_relaciones_amigos,temblores,irritabilidad,atencion_deterioro,alucinaciones,taquicardia,anhedonia,paranoia intensa,sudoracion
Esquizofrenia_paranoide,afectividad_inapropiada,hipoexpresividad emocional,anhedonia_intereses_recreativos,pensamientos_intrusivos,ideas_delirantes,dificultades en teoría de la mente,sentimiento_de_culpa,alogia,preocupacion,anergia_fisica,anhedonia_relaciones_amigos,taquicardia,disnea,nerviosismo,abulia,contacto_visual_bajo,anhedonia_sociabilidad
Esquizofrenia_residual,obsesiones_presencia,alogia_pobreza_habla,abulia,irritabilidad,anhedonia_relaciones_amigos,alogia,ideas_suicidas,sentimiento_de_culpa,alogia_pobreza_contenido,desorganización del pensamiento,gesticulacion_reducida,disminucion_del_libido,lenguaje desorganizado,memoria_deterioro,hipervigilancia,nerviosismo,procesamiento_info_deficit
Esquizofrenia_residual,pensamientos_intrusivos,gesticulacion_reducida,anhedonia,alogia,alogia_pobreza_habla,ideas_suicidas,abulia_trabajo_estudio,abulia_higiene,disminucion_del_libido,expresion_facial_reducida,obsesiones_presencia,anhedonia_intereses_sexuales,atencion_deterioro,eco del pensamiento,dificultad_de_concetracion,procesamiento_info_deficit,anhedonia_relaciones_amigos
Esquizofrenia_residual,alogia_pobreza_contenido,anhedonia_intereses_recreativos,anhedonia_intereses_sexuales,comportamiento social inadecuado,abulia,anhedonia_relaciones_amigos,disminucion_del_libido,disnea,alogia,lenguaje desorganizado,temblores,taquicardia,procesamiento_info_deficit,eco del pensamiento,abulia_higiene,anhedonia,alogia_bloqueos_pensamiento
Esquizofrenia_indiferenciada,anhedonia_sociabilidad,anhedonia_relaciones_familia,alucinaciones,alogia_bloqueos_pensamiento,paranoia intensa,afectividad_inapropiada,pensamientos_intrusivos,sueño_o_fatiga,procesamiento_info_deficit,ideas_delirantes,catatonía,anhedonia_intereses_recreativos,irritabilidad,eco del pensamiento,sudoracion,cambios_en_el_apetito,atencion_deterioro
Esquizofrenia_paranoide,abulia,ideas_suicidas,alogia,pensamientos_intrusivos,tristeza,gesticulacion_reducida,catatonía,preocupacion,anhedonia_intereses_sexuales,anhedonia_relaciones_amigos,expresion_facial_reducida,abulia_higiene,disnea,alogia_pobreza_contenido,sentimiento_de_culpa,comportamiento social inadecuado,procesamiento_info_deficit
Esquizofrenia_residual,irritabilidad,alogia_pobreza_contenido,preocupacion,anhedonia,pensamientos_intrusivos,sudoracion,anhedonia_intereses_recreativos,lenguaje desorganizado,sueño_o_fatiga,comportamiento motor desorganizado,abulia,anergia_fisica,ideas_suicidas,expresion_facial_reducida,procesamiento_info_deficit,anhedonia_relaciones_amigos,anhedonia_relaciones_familia
Esquizofrenia_indiferenciada,disminucion_del_libido,alogia_pobreza_habla,nerviosismo,contacto_visual_bajo,control_pensamiento,hipervigilancia,catatonía,dificultades en teoría de la mente,sueño_o_fatiga,anergia_fisica,sudoracion,anhedonia_intereses_sexuales,preocupacion,cambios_en_el_apetito,memoria_deterioro,temblores,taquicardia
Esquizofrenia_catatónica,alucinaciones,abulia_trabajo_estudio,desorganización del pensamiento,dificultad_de_concetracion,anhedonia_relaciones_amigos,tristeza,alogia,sueño_o_fatiga,comportamiento social inadecuado,cambios_en_el_apetito,comportamiento motor desorganizado,afectividad_inapropiada,eco del pensamiento,ideas_delirantes,hipoexpresividad emocional,alogia_bloqueos_pensamiento,disminucion_del_libido
Esquizofrenia_residual,procesamiento_info_deficit,dificultad_de_concetracion,alucinaciones,abulia_trabajo_estudio,disnea,sudoracion,hipervigilancia,desorganización del pensamiento,control_pensamiento,anergia_fisica,irritabilidad,hipoexpresividad emocional,anhedonia_relaciones_familia,disminucion_del_libido,abulia,preocupacion,expresion_facial_reducida
Esquizofrenia_indiferenciada,alogia_pobreza_contenido,anhedonia,expresion_facial_reducida,catatonía,dificultades en teoría de la mente,obsesiones_presencia,disnea,procesamiento_info_deficit,afectividad_inapropiada,alogia_pobreza_habla,anhedonia_sociabilidad,eco del pensamiento,sueño_o_fatiga,contacto_visual_bajo,sudoracion,gesticulacion_reducida,memoria_deterioro
Esquizofrenia_desorganizada,comportamiento motor desorganizado,control_pensamiento,anergia_fisica,comportamiento social inadecuado,expresion_facial_reducida,temblores,preocupacion,contacto_visual_bajo,alogia_pobreza_habla,sudoracion,gesticulacion_reducida,ideas_suicidas,eco del pensamiento,anhedonia_sociabilidad,alogia,paranoia intensa,cambios_en_el_apetito
Esquizofrenia_paranoide,abulia,tristeza,anhedonia,abulia_trabajo_estudio,sudoracion,memoria_deterioro,alucinaciones,eco del pensamiento,alogia_pobreza_contenido,atencion_deterioro,cambios_en_el_apetito,alogia_bloqueos_pensamiento,alogia_pobreza_habla,anhedonia_relaciones_familia,obsesiones_presencia,disminucion_del_libido,lenguaje desorganizado
Esquizofrenia_desorganizada,ideas_suicidas,temblores,memoria_deterioro,anhedonia_relaciones_familia,tristeza,sudoracion,anhedonia_intereses_recreativos,gesticulacion_reducida,taquicardia,desorganización del pensamiento,anhedonia,lenguaje desorganizado,irritabilidad,alucinaciones,dificultades en teoría de la mente,paranoia intensa,abulia
Esquizofrenia_indiferenciada,anergia_fisica,atencion_deterioro,obsesiones_presencia,taquicardia,ideas_delirantes,abulia,alucinaciones,eco del pensamiento,memoria_deterioro,sudoracion,sentimiento_de_culpa,dificultades en teoría de la mente,nerviosismo,anhedonia_intereses_recreativos,comportamiento motor desorganizado,procesamiento_info_deficit,gesticulacion_reducida
Esquizofrenia_paranoide,alucinaciones,cambios_en_el_apetito,anhedonia_intereses_recreativos,abulia,eco del pensamiento,lenguaje desorganizado,preocupacion,obsesiones_presencia,irritabilidad,comportamiento motor desorganizado,comportamiento social inadecuado,anergia_fisica,anhedonia,temblores,disnea,control_pensamiento,abulia_higiene
Esquizofrenia_paranoide,eco del pensamiento,afectividad_inapropiada,sueño_o_fatiga,anhedonia_sociabilidad,hipervigilancia,anergia_fisica,irritabilidad,abulia_trabajo_estudio,preocupacion,abulia,comportamiento social inadecuado,anhedonia,atencion_deterioro,cambios_en_el_apetito,gesticulacion_reducida,tristeza,alogia_pobreza_habla
Esquizofrenia_desorganizada,lenguaje desorganizado,pensamientos_intrusivos,abulia_higiene,dificultad_de_concetracion,anhedonia_relaciones_familia,paranoia intensa,ideas_suicidas,sudoracion,hipoexpresividad emocional,ideas_delirantes,temblores,expresion_facial_reducida,memoria_deterioro,desorganización del pensamiento,catatonía,afectividad_inapropiada,alogia
